id_achat,id_client,date_achat,montant,produit
3401,715,2023-05-22,525.15,Tablet
3402,715,2025-04-13,220.95,Webcam
3403,715,2024-02-19,728.05,Monitor
3404,715,2024-12-22,126.35,Headphones
3405,716,2023-09-07,307.36,Headphones
3406,716,2024-04-18,1415.78,Laptop
3407,716,2023-08-27,23.67,Charger
3408,716,2024-11-26,394.76,Tablet
3409,716,2024-03-26,105.12,Mouse
3410,716,2023-11-03,751.89,Tablet
3411,716,2024-01-09,555.58,Phone
3412,716,2024-10-16,86.7,Webcam
3413,717,2024-05-17,130.88,Keyboard
3414,717,2023-10-04,557.53,Tablet
3415,717,2025-04-06,44.3,Mouse
3416,717,2023-05-02,440.86,Phone
3417,717,2024-01-14,118.7,Webcam
3418,717,2023-06-11,96.14,Charger
3419,717,2025-09-09,118.62,Mouse
3420,717,2023-04-10,977.73,Phone
3421,717,2025-06-26,48.53,Mouse
3422,717,2025-10-31,135.5,Webcam
3423,717,2023-10-19,316.63,Phone
3424,718,2024-04-10,689.22,Phone
3425,718,2025-05-19,151.22,Speaker
3426,718,2025-01-18,63.7,Charger
3427,718,2024-11-06,55.76,Charger
3428,718,2023-10-06,994.34,Phone
3429,718,2024-01-20,399.57,Tablet
3430,718,2023-02-14,51.77,Mouse
3431,719,2023-11-18,133.2,Speaker
3432,719,2025-08-12,1469.45,Laptop
3433,719,2023-05-18,402.56,Speaker
3434,719,2023-05-03,269.85,Speaker
3435,719,2023-06-25,426.71,Speaker
3436,719,2024-03-11,371.19,Speaker
3437,720,2023-10-23,953.51,Phone
3438,720,2025-04-27,387.99,Headphones
3439,720,2023-07-30,380.66,Phone
3440,720,2025-01-06,74.09,Charger
3441,720,2025-05-27,1743.03,Laptop
3442,720,2024-08-14,50.92,Keyboard
3443,721,2023-10-23,207.08,Tablet
3444,721,2023-09-13,696.02,Monitor
3445,721,2025-04-27,943.84,Laptop
3446,721,2023-11-05,706.15,Phone
3447,721,2024-02-04,194.27,Keyboard
3448,721,2023-02-01,424.98,Tablet
3449,722,2024-06-07,1222.17,Laptop
3450,722,2023-10-12,2408.56,Laptop
3451,722,2024-03-17,457.08,Speaker
3452,722,2025-03-26,561.41,Monitor
3453,722,2023-02-20,76.36,Webcam
3454,722,2025-03-07,220.73,Webcam
3455,723,2025-03-12,133.05,Keyboard
3456,724,2023-04-17,144.43,Speaker
3457,724,2024-09-21,862.62,Phone
3458,724,2023-08-16,1203.07,Laptop
3459,725,2023-10-05,385.1,Headphones
3460,725,2023-04-04,61.93,Charger
3461,725,2025-01-16,45.52,Charger
3462,725,2023-09-18,623.92,Tablet
3463,725,2023-08-12,20.41,Mouse
3464,726,2024-01-29,282.47,Monitor
3465,726,2025-08-22,410.04,Tablet
3466,726,2024-08-11,1144.74,Phone
3467,726,2025-06-28,141.63,Mouse
3468,726,2024-03-27,498.34,Tablet
3469,726,2025-01-06,829.57,Phone
3470,727,2024-02-04,300.06,Headphones
3471,727,2024-12-25,70.87,Charger
3472,727,2023-10-18,322.23,Speaker
3473,727,2023-07-08,125.02,Mouse
3474,728,2024-02-08,198.72,Keyboard
3475,728,2023-09-27,63.05,Mouse
3476,728,2025-10-09,36.04,Charger
3477,728,2025-08-17,187.23,Monitor
3478,728,2023-03-25,883.98,Phone
3479,728,2023-05-03,19.23,Mouse
3480,728,2024-08-27,562.82,Phone
3481,728,2023-08-18,162.27,Keyboard
3482,729,2023-01-19,106.9,Monitor
3483,729,2024-04-09,147.13,Mouse
3484,729,2025-01-03,182.52,Headphones
3485,729,2025-04-19,982.73,Phone
3486,729,2025-02-18,375.73,Phone
3487,729,2025-12-06,512.18,Monitor
3488,729,2024-09-23,64.84,Webcam
3489,730,2025-05-22,149.08,Keyboard
3490,730,2025-05-09,486.08,Monitor
3491,730,2024-10-07,23.42,Charger
3492,730,2025-04-13,1090.27,Laptop
3493,730,2025-01-12,35.29,Mouse
3494,730,2025-10-20,298.25,Speaker
3495,730,2025-04-05,76.76,Mouse
3496,730,2024-07-21,318.39,Tablet
3497,731,2025-08-16,242.74,Tablet
3498,731,2025-07-04,77.51,Charger
3499,731,2024-10-09,2361.35,Laptop
3500,732,2024-02-13,150.28,Keyboard
3501,733,2025-04-11,87.61,Webcam
3502,733,2024-10-13,165.74,Keyboard
3503,733,2023-10-05,179.07,Speaker
3504,733,2025-03-10,82.88,Mouse
3505,733,2025-03-05,156.82,Headphones
3506,734,2023-08-03,1147.45,Phone
3507,734,2023-03-16,117.88,Mouse
3508,734,2023-12-06,834.68,Phone
3509,734,2023-05-13,929.95,Phone
3510,734,2025-08-07,365.11,Phone
3511,734,2024-08-11,943.79,Laptop
3512,734,2024-04-26,487.91,Monitor
3513,734,2023-07-17,250.17,Webcam
3514,735,2025-08-14,469.6,Speaker
3515,735,2024-10-20,461.78,Tablet
3516,735,2024-09-04,358.3,Speaker
3517,735,2024-08-25,364.05,Speaker
3518,735,2024-04-28,11.95,Mouse
3519,735,2024-08-21,368.81,Headphones
3520,735,2023-02-25,2014.07,Laptop
3521,735,2024-05-21,387.35,Speaker
3522,735,2025-02-13,397.98,Headphones
3523,735,2023-11-23,357.84,Speaker
3524,735,2023-02-12,1832.54,Laptop
3525,736,2023-12-19,588.44,Tablet
3526,736,2024-11-25,456.71,Speaker
3527,736,2025-10-06,198.83,Tablet
3528,736,2023-09-04,483.89,Tablet
3529,736,2024-12-17,1518.63,Laptop
3530,737,2025-07-24,537.96,Phone
3531,737,2023-08-24,341.1,Headphones
3532,737,2025-10-23,490.06,Phone
3533,738,2024-05-02,116.32,Webcam
3534,738,2024-09-25,50.78,Headphones
3535,738,2024-02-02,48.46,Charger
3536,738,2023-08-28,750.38,Monitor
3537,738,2023-02-13,421.58,Speaker
3538,738,2024-01-06,2390.2,Laptop
3539,739,2024-12-01,1404.76,Laptop
3540,739,2024-02-15,54.13,Charger
3541,739,2025-02-13,347.72,Monitor
3542,739,2024-09-30,1394.53,Laptop
3543,739,2025-01-12,411.34,Tablet
3544,739,2025-01-10,972.27,Laptop
3545,739,2024-08-18,91.36,Webcam
3546,739,2023-12-02,281.44,Speaker
3547,740,2025-01-07,416.97,Tablet
3548,741,2023-08-09,258.27,Monitor
3549,741,2024-10-25,62.4,Mouse
3550,741,2023-04-08,102.82,Keyboard
3551,741,2024-02-04,498.68,Tablet
3552,741,2023-09-02,176.09,Monitor
3553,742,2025-10-09,210.63,Webcam
3554,742,2023-06-25,82.08,Webcam
3555,742,2024-04-21,157.01,Keyboard
3556,742,2024-08-22,1410.7,Laptop
3557,743,2023-04-11,149.71,Headphones
3558,743,2024-07-16,406.45,Tablet
3559,743,2025-01-10,183.17,Keyboard
3560,743,2024-09-10,583.03,Tablet
3561,743,2025-10-30,289.52,Webcam
3562,743,2024-11-22,183.15,Monitor
3563,744,2023-05-20,183.03,Webcam
3564,744,2025-08-05,361.18,Tablet
3565,744,2024-04-19,80.26,Mouse
3566,745,2024-07-23,28.4,Mouse
3567,745,2025-03-25,992.71,Phone
3568,745,2025-05-24,251.1,Tablet
3569,745,2025-01-29,56.14,Speaker
3570,745,2023-03-22,68.21,Headphones
3571,745,2025-02-01,103.04,Keyboard
3572,745,2023-05-04,77.68,Charger
3573,745,2024-07-19,77.23,Mouse
3574,745,2024-06-16,440.15,Monitor
3575,746,2023-11-15,44.68,Mouse
3576,746,2024-05-15,624.01,Tablet
3577,747,2025-03-16,1064.17,Phone
3578,747,2023-10-03,283.22,Headphones
3579,747,2023-02-05,37.78,Mouse
3580,747,2023-06-25,901.14,Phone
3581,747,2023-09-02,325.0,Speaker
3582,748,2025-06-09,397.39,Headphones
3583,748,2024-03-12,68.46,Charger
3584,748,2023-04-22,299.1,Tablet
3585,748,2023-02-26,410.83,Tablet
3586,748,2025-03-20,793.28,Monitor
3587,748,2023-12-24,427.1,Tablet
3588,749,2025-09-24,1446.6,Laptop
3589,749,2025-04-07,187.9,Speaker
3590,749,2024-08-17,127.62,Headphones
3591,749,2023-02-25,77.09,Mouse
3592,750,2024-12-15,242.18,Speaker
3593,750,2024-10-06,1317.29,Laptop
3594,750,2024-06-20,354.5,Monitor
3595,750,2025-08-28,150.97,Keyboard
3596,751,2025-01-03,176.58,Tablet
3597,751,2024-07-10,1922.73,Laptop
3598,751,2025-09-10,66.04,Keyboard
3599,751,2024-06-09,112.84,Webcam
3600,751,2024-04-05,23.56,Charger
3601,752,2024-08-12,313.97,Tablet
3602,752,2023-04-08,134.53,Webcam
3603,752,2025-04-01,178.07,Monitor
3604,752,2025-07-16,1961.03,Laptop
3605,752,2023-07-29,365.29,Tablet
3606,752,2024-11-30,156.3,Keyboard
3607,752,2025-02-14,59.95,Charger
3608,752,2024-11-22,70.5,Keyboard
3609,752,2025-03-27,247.02,Monitor
3610,752,2023-03-16,22.21,Mouse
3611,753,2025-11-19,25.23,Charger
3612,753,2025-05-19,97.31,Charger
3613,753,2025-06-16,117.52,Headphones
3614,753,2025-03-14,280.63,Webcam
3615,753,2023-05-03,1141.82,Phone
3616,753,2023-09-14,44.15,Charger
3617,753,2024-08-28,297.31,Webcam
3618,754,2024-06-14,236.75,Headphones
3619,754,2025-11-10,178.48,Tablet
3620,754,2024-12-02,196.37,Headphones
3621,754,2025-10-01,724.11,Monitor
3622,754,2024-03-08,488.81,Speaker
3623,754,2023-08-30,106.24,Keyboard
3624,754,2023-08-27,1110.85,Phone
3625,755,2023-11-19,405.9,Speaker
3626,755,2023-06-12,539.45,Tablet
3627,755,2025-09-03,338.28,Tablet
3628,755,2024-09-06,20.17,Charger
3629,755,2024-03-22,309.25,Headphones
3630,755,2024-09-22,79.3,Mouse
3631,755,2023-12-27,441.62,Speaker
3632,756,2023-03-25,365.52,Phone
3633,756,2023-03-28,222.87,Speaker
3634,756,2024-05-03,66.12,Mouse
3635,756,2023-02-06,244.85,Monitor
3636,756,2023-08-13,1072.01,Laptop
3637,756,2023-11-17,257.24,Headphones
3638,757,2024-10-29,254.95,Speaker
3639,757,2025-06-21,166.48,Speaker
3640,757,2023-11-15,153.73,Headphones
3641,757,2024-10-28,486.51,Monitor
3642,757,2023-09-11,295.55,Tablet
3643,757,2024-11-12,157.2,Speaker
3644,757,2025-05-17,1887.35,Laptop
3645,757,2025-06-19,749.07,Monitor
3646,757,2024-02-19,711.37,Monitor
3647,757,2023-12-12,1892.1,Laptop
3648,758,2023-01-19,396.34,Headphones
3649,758,2023-05-01,237.11,Headphones
3650,758,2023-09-29,1902.7,Laptop
3651,758,2023-03-18,97.64,Charger
3652,758,2024-03-06,44.15,Keyboard
3653,759,2025-02-06,415.42,Tablet
3654,759,2023-05-01,40.07,Charger
3655,759,2023-12-25,1864.12,Laptop
3656,759,2025-01-15,2200.68,Laptop
3657,760,2023-10-03,305.67,Headphones
3658,761,2025-11-28,1713.56,Laptop
3659,761,2025-02-23,24.05,Charger
3660,761,2023-07-15,142.39,Mouse
3661,761,2023-05-23,709.02,Monitor
3662,762,2025-11-23,61.82,Charger
3663,762,2025-01-01,97.37,Webcam
3664,762,2024-07-04,242.74,Monitor
3665,762,2025-09-03,31.79,Mouse
3666,762,2024-08-19,305.43,Headphones
3667,762,2025-01-16,61.61,Mouse
3668,763,2024-02-23,448.6,Tablet
3669,763,2025-07-03,272.76,Tablet
3670,763,2025-06-04,285.27,Webcam
3671,763,2025-05-19,570.92,Tablet
3672,763,2024-06-15,1327.27,Laptop
3673,764,2025-09-26,681.37,Tablet
3674,764,2025-11-16,30.97,Charger
3675,764,2024-06-09,196.83,Tablet
3676,764,2025-04-16,209.26,Headphones
3677,765,2023-09-17,111.78,Speaker
3678,765,2025-11-21,1825.6,Laptop
3679,765,2025-12-13,63.76,Mouse
3680,766,2025-07-23,1026.56,Phone
3681,766,2025-04-05,1024.7,Laptop
3682,767,2025-12-14,16.15,Charger
3683,767,2024-03-27,2427.95,Laptop
3684,767,2025-07-29,742.37,Phone
3685,767,2024-02-04,174.96,Keyboard
3686,767,2024-01-05,402.32,Phone
3687,768,2023-02-22,237.51,Webcam
3688,768,2024-11-22,252.02,Webcam
3689,768,2025-02-07,332.23,Monitor
3690,769,2024-03-16,539.24,Monitor
3691,769,2024-06-11,221.21,Phone
3692,769,2025-03-19,974.79,Laptop
3693,769,2024-04-29,171.8,Monitor
3694,769,2025-03-03,29.86,Mouse
3695,770,2024-10-08,58.4,Headphones
3696,770,2023-04-08,63.95,Mouse
3697,770,2025-07-26,141.41,Keyboard
3698,770,2024-04-29,372.59,Headphones
3699,770,2024-02-23,106.15,Mouse
3700,771,2023-07-03,84.09,Webcam
3701,771,2023-09-05,424.52,Phone
3702,771,2025-05-30,350.12,Monitor
3703,772,2024-01-01,43.37,Charger
3704,773,2023-12-25,1095.59,Phone
3705,774,2024-02-09,27.84,Charger
3706,774,2025-01-09,84.27,Mouse
3707,774,2023-09-14,30.42,Charger
3708,774,2023-06-21,31.03,Mouse
3709,774,2026-01-06,537.33,Monitor
3710,774,2025-05-10,343.87,Monitor
3711,774,2025-03-14,471.09,Phone
3712,774,2024-08-04,212.05,Webcam
3713,774,2024-10-21,667.5,Monitor
3714,775,2024-10-01,2264.91,Laptop
3715,775,2024-10-31,655.56,Tablet
3716,775,2025-06-17,358.17,Tablet
3717,775,2024-06-16,72.54,Mouse
3718,776,2024-04-27,251.81,Webcam
3719,776,2023-05-25,777.84,Phone
3720,776,2024-01-30,201.27,Monitor
3721,776,2023-09-28,199.11,Keyboard
3722,777,2025-09-12,114.02,Keyboard
3723,777,2025-02-04,220.29,Webcam
3724,777,2025-11-13,94.24,Mouse
3725,777,2023-05-02,53.5,Keyboard
3726,777,2024-05-20,184.11,Headphones
3727,777,2023-04-17,273.7,Speaker
3728,778,2024-11-25,271.67,Speaker
3729,778,2024-10-10,419.63,Speaker
3730,778,2024-11-20,21.71,Mouse
3731,778,2023-09-15,83.77,Mouse
3732,778,2024-10-23,296.08,Headphones
3733,778,2025-01-23,176.6,Headphones
3734,778,2023-03-07,397.87,Headphones
3735,779,2024-06-20,748.59,Tablet
3736,779,2024-08-16,2349.32,Laptop
3737,779,2023-07-21,174.29,Keyboard
3738,779,2024-05-11,341.55,Tablet
3739,779,2024-01-20,692.91,Tablet
3740,779,2025-02-12,487.32,Speaker
3741,779,2025-02-21,43.95,Mouse
3742,779,2024-09-25,69.55,Headphones
3743,780,2025-07-21,226.2,Tablet
3744,780,2023-12-17,395.35,Tablet
3745,780,2024-10-09,1983.41,Laptop
3746,780,2024-11-17,62.04,Mouse
3747,780,2024-01-19,862.75,Phone
3748,781,2024-04-08,169.62,Tablet
3749,781,2024-01-31,54.02,Keyboard
3750,781,2025-08-24,76.97,Headphones
3751,781,2023-10-02,85.64,Charger
3752,781,2024-06-24,30.96,Mouse
3753,781,2023-09-23,455.35,Tablet
3754,781,2025-08-04,636.27,Tablet
3755,781,2024-06-10,429.13,Monitor
3756,781,2025-07-28,105.48,Keyboard
3757,782,2024-08-26,1287.51,Laptop
3758,782,2023-05-27,189.0,Tablet
3759,782,2023-06-24,1827.1,Laptop
3760,782,2023-05-26,477.14,Tablet
3761,782,2023-05-26,1473.86,Laptop
3762,782,2023-02-01,105.19,Mouse
3763,782,2023-09-09,184.08,Webcam
3764,783,2025-05-07,187.72,Speaker
3765,783,2024-11-14,198.28,Headphones
3766,783,2025-02-22,326.69,Tablet
3767,783,2023-06-11,721.5,Phone
3768,783,2026-01-06,633.04,Tablet
3769,783,2025-10-21,96.67,Mouse
3770,783,2023-09-11,187.3,Headphones
3771,784,2023-04-08,322.29,Speaker
3772,785,2023-01-22,121.43,Webcam
3773,785,2025-01-19,125.82,Mouse
3774,785,2023-10-21,185.54,Tablet
3775,785,2023-03-10,139.93,Keyboard
3776,785,2023-08-14,144.47,Headphones
3777,785,2024-04-15,277.81,Phone
3778,785,2024-08-10,81.2,Charger
3779,785,2025-12-08,34.77,Keyboard
3780,786,2025-12-19,213.93,Monitor
3781,786,2026-01-10,265.32,Phone
3782,786,2024-07-26,15.93,Charger
3783,786,2025-11-18,231.42,Monitor
3784,786,2025-06-25,273.44,Headphones
3785,786,2023-06-03,1208.57,Laptop
3786,787,2023-03-22,1758.36,Laptop
3787,787,2023-10-02,51.88,Webcam
3788,787,2024-05-14,45.85,Keyboard
3789,787,2024-06-14,105.94,Monitor
3790,787,2023-06-23,157.79,Keyboard
3791,787,2023-03-20,80.03,Mouse
3792,787,2025-07-12,157.81,Keyboard
3793,788,2023-05-26,195.55,Keyboard
3794,788,2023-03-21,531.32,Phone
3795,788,2025-08-30,95.45,Speaker
3796,788,2023-01-19,165.4,Tablet
3797,788,2023-11-13,76.77,Mouse
3798,788,2023-10-09,1293.2,Laptop
3799,789,2024-09-17,1152.82,Phone
3800,789,2025-02-18,359.54,Headphones
3801,789,2023-07-05,649.74,Tablet
3802,789,2024-03-09,795.72,Tablet
3803,789,2025-07-28,282.34,Speaker
3804,789,2024-04-15,70.37,Charger
3805,790,2025-09-01,106.07,Keyboard
3806,790,2025-04-15,370.36,Tablet
3807,790,2023-05-10,135.99,Keyboard
3808,790,2025-08-27,15.6,Mouse
3809,790,2024-04-04,43.48,Mouse
3810,790,2023-08-22,66.58,Charger
3811,790,2023-04-29,518.49,Tablet
3812,791,2025-01-06,1042.46,Laptop
3813,791,2025-08-17,483.0,Monitor
3814,791,2024-02-26,698.91,Phone
3815,791,2023-09-20,121.57,Webcam
3816,791,2025-10-14,213.03,Monitor
3817,791,2026-01-10,503.56,Monitor
3818,792,2025-03-28,45.17,Keyboard
3819,792,2023-06-17,611.93,Tablet
3820,792,2025-02-28,107.07,Webcam
3821,792,2025-08-18,294.41,Webcam
3822,793,2024-01-01,760.89,Tablet
3823,793,2025-12-24,56.5,Charger
3824,793,2024-04-03,176.03,Keyboard
3825,793,2023-03-09,67.26,Mouse
3826,793,2024-09-21,92.96,Charger
3827,794,2024-06-28,436.54,Tablet
3828,794,2025-11-17,430.18,Speaker
3829,795,2023-09-28,80.83,Mouse
3830,795,2026-01-02,714.19,Monitor
3831,795,2025-01-22,1855.04,Laptop
3832,795,2024-12-21,2059.77,Laptop
3833,795,2024-07-29,294.91,Headphones
3834,795,2025-03-19,53.57,Speaker
3835,795,2024-05-08,490.66,Phone
3836,796,2024-04-19,520.59,Tablet
3837,796,2025-10-30,423.05,Phone
3838,796,2024-10-03,213.98,Webcam
3839,796,2024-10-29,109.2,Keyboard
3840,797,2024-01-19,68.37,Webcam
3841,798,2024-05-13,625.66,Tablet
3842,799,2025-11-18,37.93,Mouse
3843,799,2024-06-09,40.96,Keyboard
3844,799,2023-12-12,199.39,Keyboard
3845,799,2024-01-27,95.29,Webcam
3846,799,2025-01-04,69.72,Webcam
3847,799,2023-09-07,49.95,Webcam
3848,799,2026-01-15,766.55,Tablet
3849,799,2023-09-17,566.14,Tablet
3850,799,2023-03-17,126.6,Keyboard
3851,800,2023-05-22,80.81,Charger
3852,800,2023-04-20,2391.98,Laptop
3853,801,2025-07-19,95.49,Webcam
3854,801,2023-07-20,353.81,Headphones
3855,801,2023-09-05,47.78,Mouse
3856,802,2023-07-05,204.33,Tablet
3857,802,2024-12-16,473.91,Phone
3858,802,2023-08-02,498.34,Phone
3859,802,2023-09-07,266.54,Webcam
3860,802,2023-05-13,146.35,Speaker
3861,802,2024-04-01,228.85,Monitor
3862,802,2024-06-18,957.15,Laptop
3863,803,2025-12-22,215.17,Monitor
3864,803,2024-05-30,190.13,Keyboard
3865,803,2025-07-06,163.63,Webcam
3866,803,2024-01-25,777.63,Tablet
3867,803,2025-02-05,59.66,Mouse
3868,803,2024-11-25,48.08,Charger
3869,804,2024-10-16,1753.54,Laptop
3870,804,2023-07-28,31.88,Charger
3871,804,2025-10-15,67.4,Charger
3872,805,2025-11-22,32.41,Keyboard
3873,806,2025-11-27,282.79,Webcam
3874,806,2025-05-25,264.72,Webcam
3875,806,2025-07-19,992.02,Phone
3876,806,2024-05-02,46.79,Mouse
3877,806,2023-12-10,2480.01,Laptop
3878,806,2025-01-23,562.29,Tablet
3879,806,2025-11-03,23.28,Charger
3880,806,2023-03-12,311.0,Headphones
3881,806,2024-08-06,197.06,Headphones
3882,806,2023-09-19,398.47,Speaker
3883,806,2024-09-17,47.09,Charger
3884,807,2023-11-12,96.18,Charger
3885,808,2024-07-08,168.34,Keyboard
3886,808,2023-05-01,1313.31,Laptop
3887,808,2023-04-04,451.46,Monitor
3888,808,2023-03-08,899.32,Phone
3889,808,2024-02-14,147.65,Webcam
3890,808,2024-09-15,89.88,Keyboard
3891,808,2023-11-04,241.63,Speaker
3892,808,2025-03-02,49.27,Keyboard
3893,808,2025-01-08,448.24,Tablet
3894,808,2025-11-06,60.07,Keyboard
3895,809,2024-09-27,49.9,Mouse
3896,809,2024-06-04,98.78,Mouse
3897,810,2024-12-17,94.72,Charger
3898,810,2023-08-13,1195.36,Phone
3899,810,2024-06-09,289.64,Phone
3900,811,2024-11-05,696.4,Phone
3901,811,2025-11-06,93.81,Charger
3902,811,2024-05-22,833.53,Phone
3903,811,2025-06-17,311.56,Speaker
3904,811,2026-01-10,1935.11,Laptop
3905,811,2023-10-31,39.66,Mouse
3906,811,2023-01-30,183.41,Webcam
3907,811,2023-10-01,395.56,Phone
3908,811,2024-02-12,287.14,Webcam
3909,811,2024-10-25,194.49,Keyboard
3910,812,2023-06-12,147.36,Webcam
3911,812,2025-02-13,11.06,Mouse
3912,812,2024-06-21,162.97,Keyboard
3913,812,2023-09-06,177.62,Speaker
3914,812,2023-03-25,315.18,Monitor
3915,813,2023-08-25,51.46,Headphones
3916,813,2024-01-26,14.57,Mouse
3917,813,2025-03-25,1060.74,Laptop
3918,813,2025-08-14,172.93,Keyboard
3919,813,2025-02-26,419.02,Speaker
3920,813,2024-03-25,41.99,Charger
3921,813,2023-11-29,773.45,Tablet
3922,813,2023-10-26,43.86,Mouse
3923,813,2024-10-29,36.97,Mouse
3924,814,2023-03-19,126.0,Mouse
3925,815,2023-02-02,760.6,Tablet
3926,815,2025-09-26,146.83,Mouse
3927,815,2024-08-01,412.03,Tablet
3928,815,2024-07-04,117.94,Keyboard
3929,815,2025-08-31,42.34,Mouse
3930,815,2024-08-20,477.77,Tablet
3931,816,2024-06-25,81.66,Charger
3932,817,2023-01-23,686.14,Monitor
3933,817,2023-06-30,766.66,Tablet
3934,817,2025-02-07,82.64,Headphones
3935,817,2025-03-07,1543.62,Laptop
3936,817,2023-11-28,28.01,Charger
3937,817,2023-12-12,75.14,Charger
3938,818,2023-09-05,771.79,Phone
3939,818,2024-06-18,2061.98,Laptop
3940,819,2025-12-10,61.71,Keyboard
3941,819,2025-11-07,153.92,Headphones
3942,819,2025-03-13,428.21,Speaker
3943,819,2024-03-18,117.85,Mouse
3944,819,2025-04-22,1267.44,Laptop
3945,819,2024-09-16,557.83,Tablet
3946,820,2025-04-19,88.69,Charger
3947,820,2025-07-24,659.13,Phone
3948,820,2025-08-27,25.43,Charger
3949,820,2025-08-27,333.6,Tablet
3950,820,2023-11-20,210.31,Tablet
3951,820,2024-11-24,259.6,Webcam
3952,820,2023-03-21,186.78,Headphones
3953,821,2024-12-25,686.52,Phone
3954,821,2025-07-25,410.3,Phone
3955,821,2025-05-17,62.54,Mouse
3956,821,2024-04-13,137.7,Keyboard
3957,822,2025-05-04,250.22,Webcam
3958,822,2024-12-28,344.19,Tablet
3959,822,2023-03-29,578.78,Tablet
3960,822,2024-04-04,87.66,Charger
3961,822,2024-06-18,1175.92,Phone
3962,823,2023-02-15,66.0,Charger
3963,823,2024-10-12,1069.26,Laptop
3964,823,2025-07-22,748.61,Monitor
3965,823,2025-09-19,262.14,Headphones
3966,823,2023-04-26,60.37,Speaker
3967,823,2025-01-25,392.43,Speaker
3968,823,2024-10-28,353.41,Headphones
3969,824,2025-01-08,1098.57,Phone
3970,824,2025-08-21,1356.82,Laptop
3971,824,2025-06-25,79.2,Headphones
3972,824,2024-01-12,323.93,Tablet
3973,825,2024-05-22,150.37,Keyboard
3974,826,2025-07-24,426.93,Monitor
3975,826,2023-12-31,153.38,Webcam
3976,826,2024-12-16,139.13,Mouse
3977,826,2024-03-05,221.07,Monitor
3978,826,2024-04-29,773.31,Monitor
3979,827,2025-10-27,41.48,Charger
3980,827,2023-03-20,383.82,Headphones
3981,827,2024-01-10,152.7,Webcam
3982,827,2025-11-22,150.17,Webcam
3983,827,2025-07-07,671.12,Monitor
3984,827,2024-02-17,24.14,Charger
3985,827,2024-09-23,70.1,Mouse
3986,827,2024-03-06,45.0,Charger
3987,828,2023-01-25,649.4,Phone
3988,828,2025-04-22,2428.77,Laptop
3989,828,2024-01-10,510.81,Monitor
3990,828,2023-03-22,522.72,Monitor
3991,828,2023-12-29,208.51,Speaker
3992,828,2024-12-16,994.9,Laptop
3993,828,2024-01-25,103.0,Keyboard
3994,829,2024-09-26,279.93,Headphones
3995,829,2023-01-22,54.66,Keyboard
3996,829,2024-11-16,50.79,Keyboard
3997,829,2023-04-03,147.01,Keyboard
3998,829,2023-05-17,66.34,Keyboard
3999,830,2024-03-19,82.6,Charger
4000,830,2025-04-29,246.57,Headphones
4001,830,2025-05-17,49.71,Mouse
4002,830,2024-10-27,234.54,Headphones
4003,830,2023-02-13,760.96,Phone
4004,830,2025-03-08,95.43,Charger
4005,831,2025-10-09,90.88,Charger
4006,831,2024-05-08,105.5,Mouse
4007,831,2025-08-08,54.49,Mouse
4008,831,2025-11-14,63.69,Keyboard
4009,831,2023-04-08,2164.63,Laptop
4010,831,2025-02-28,52.17,Webcam
4011,832,2025-07-08,394.87,Monitor
4012,833,2023-12-16,130.5,Keyboard
4013,833,2025-04-27,251.74,Headphones
4014,833,2025-11-11,112.49,Monitor
4015,833,2025-05-26,98.98,Charger
4016,833,2024-04-09,113.94,Webcam
4017,833,2023-07-18,15.18,Mouse
4018,834,2024-01-18,463.12,Speaker
4019,834,2024-09-14,1373.56,Laptop
4020,834,2025-06-08,918.07,Laptop
4021,834,2024-06-12,1029.85,Phone
4022,834,2023-10-21,111.26,Mouse
4023,834,2025-05-14,322.03,Monitor
4024,835,2025-11-03,113.95,Keyboard
4025,835,2023-11-26,1468.66,Laptop
4026,835,2023-02-10,168.27,Webcam
4027,835,2025-12-18,1043.08,Phone
4028,836,2024-11-16,23.73,Charger
4029,836,2023-05-22,66.74,Headphones
4030,836,2024-06-12,1035.85,Laptop
4031,836,2025-10-19,176.44,Keyboard
4032,836,2024-02-04,41.69,Mouse
4033,837,2025-02-02,168.75,Keyboard
4034,837,2023-02-20,495.3,Speaker
4035,837,2023-06-22,1241.47,Laptop
4036,837,2023-08-08,988.37,Laptop
4037,837,2024-02-24,152.53,Monitor
4038,837,2023-10-08,146.95,Keyboard
4039,837,2025-11-05,47.79,Mouse
4040,837,2024-04-17,751.16,Tablet
4041,838,2025-11-27,54.16,Charger
4042,838,2024-02-22,357.57,Tablet
4043,838,2024-10-25,639.47,Tablet
4044,838,2023-09-27,99.17,Mouse
4045,838,2024-11-11,721.76,Phone
4046,838,2023-12-02,252.26,Headphones
4047,838,2023-09-30,293.85,Webcam
4048,839,2024-08-02,82.13,Headphones
4049,839,2023-06-19,597.97,Monitor
4050,839,2024-04-11,124.95,Keyboard
4051,840,2024-05-13,280.82,Headphones
4052,840,2025-05-10,293.24,Headphones
4053,840,2025-12-28,1171.77,Phone
4054,840,2025-05-20,1161.21,Laptop
4055,840,2025-10-07,213.85,Headphones
4056,840,2023-05-05,36.31,Mouse
4057,840,2023-05-17,540.45,Phone
4058,840,2023-09-17,79.74,Charger
4059,841,2023-07-26,595.96,Monitor
4060,841,2023-01-24,701.07,Tablet
4061,842,2024-01-26,1114.13,Phone
4062,842,2023-05-01,370.84,Headphones
4063,842,2024-03-13,146.51,Mouse
4064,842,2023-10-24,58.64,Charger
4065,843,2023-07-14,396.17,Monitor
